Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month,Day
30.54615384615385,5.607692307692308,254.6153846153846,254.30769230769232,443.15384615384613,27.569230769230767,55.92307692307692,993.3692307692307,161.23076923076923,0.7923076923076924,2,3
31.092307692307692,9.438461538461537,286.3076923076923,190.3846153846154,421.3076923076923,34.50769230769231,57.61538461538461,993.0461538461539,210.92307692307693,1.676923076923077,2,4
29.192307692307693,18.207692307692305,314.6923076923077,96.92307692307692,390.38461538461536,41.223076923076924,68.53846153846153,993.3615384615385,215.3846153846154,2.223076923076923,2,5
29.184615384615384,5.092307692307693,285.61538461538464,180.23076923076923,416.7692307692308,42.71538461538462,69.46153846153847,991.8384615384615,225.30769230769232,2.4,2,6
28.73846153846154,3.4615384615384617,274.15384615384613,220.53846153846155,426.15384615384613,46.146153846153844,74.53846153846153,992.1615384615385,225.6153846153846,2.2153846153846155,2,7
29.476923076923075,7.376923076923077,311.46153846153845,122.38461538461539,395.9230769230769,43.93076923076923,69.15384615384616,993.7153846153846,206.46153846153845,2.730769230769231,2,8
27.26153846153846,41.4076923076923,242.46153846153845,0.0,242.46153846153845,48.96923076923077,81.76923076923077,994.0153846153846,231.07692307692307,2.338461538461538,2,9
27.584615384615386,34.146153846153844,299.6923076923077,17.46153846153846,315.0,49.8,81.38461538461539,993.3692307692307,240.46153846153845,2.4692307692307693,2,10
27.83076923076923,29.33076923076923,336.0,4.615384615384615,339.46153846153845,48.86923076923077,77.3076923076923,994.4692307692308,250.15384615384616,1.5384615384615385,2,11
27.73076923076923,6.661538461538461,238.6153846153846,269.3076923076923,446.7692307692308,45.92307692307692,76.92307692307692,994.7,271.84615384615387,1.1,2,12
29.661538461538463,2.0461538461538464,213.07692307692307,334.7692307692308,469.46153846153845,37.676923076923075,61.23076923076923,993.7538461538461,77.46153846153847,1.8153846153846156,2,13
30.353846153846156,3.6538461538461537,282.38461538461536,145.6153846153846,403.0769230769231,21.49230769230769,31.615384615384617,993.2615384615384,46.69230769230769,1.4615384615384615,2,14
29.76153846153846,1.0307692307692309,288.2307692307692,111.84615384615384,381.61538461538464,32.44615384615385,54.30769230769231,992.7692307692307,254.0,1.0,2,15
30.5,3.476923076923077,276.0,161.84615384615384,408.9230769230769,32.83846153846154,55.23076923076923,991.5384615384615,278.6923076923077,1.0076923076923077,2,16
30.93846153846154,3.9846153846153842,295.46153846153845,151.69230769230768,410.7692307692308,36.46153846153846,57.0,990.5692307692308,270.0,1.4846153846153847,2,17
31.515384615384615,1.7538461538461538,229.30769230769232,313.38461538461536,468.7692307692308,38.23076923076923,56.15384615384615,990.2769230769231,249.69230769230768,1.2769230769230768,2,18
28.807692307692307,10.146153846153847,281.15384615384613,184.92307692307693,428.46153846153845,41.53846153846154,73.3076923076923,990.2384615384616,235.53846153846155,2.5307692307692307,2,19
28.569230769230767,13.399999999999999,329.9230769230769,53.15384615384615,366.46153846153845,42.45384615384615,74.53846153846153,991.0153846153846,222.30769230769232,2.946153846153846,2,20
28.45384615384615,33.54615384615385,309.6923076923077,2.6923076923076925,312.15384615384613,46.04615384615385,73.76923076923077,993.0384615384615,224.30769230769232,3.0846153846153848,2,21
29.476923076923075,21.26923076923077,326.7692307692308,41.23076923076923,362.61538461538464,44.53846153846154,66.07692307692308,993.7846153846154,228.46153846153845,2.0461538461538464,2,22
27.584615384615386,24.415384615384614,335.3076923076923,9.076923076923077,342.0,51.43076923076923,77.53846153846153,994.0538461538462,220.76923076923077,2.253846153846154,2,23
27.415384615384614,33.88461538461539,297.0,0.3076923076923077,297.2307692307692,47.66153846153846,75.53846153846153,994.0846153846154,202.6153846153846,2.130769230769231,2,24
30.846153846153847,9.653846153846153,289.15384615384613,166.69230769230768,419.2307692307692,45.353846153846156,59.0,992.9076923076923,192.6153846153846,0.8846153846153846,2,25
